CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U24299TG2021PTC153179,VAREN LIFESCIENCES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,15-07-2021,"Plot No.61, NP, Road No.3, Hema Nagar   Boduppal, Uppal, Medchal, Malkajgiri,HYDERABAD,Hyderabad,Telangana,500092-India",Unlisted,Active,telangana,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24299TG2022PTC165676,BHAGIRADHA ENTERPRISES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,17-08-2022,"D.No.5-130/54, PSR Nagar,   Nelakondapally Village & Mandal,,Khammam,Khammam,Telangana,507160-India",Unlisted,Active,telangana,Indian,24299,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304TG2020PTC140773,VARSH ENTERPRISES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,11-06-2020,"Flat no. 401,  Soucha Marvel Apartment,Chaitanya Layout , Khajaguda,Rangareddy,Rangareddy,Telangana,500104-India",Unlisted,Active,telangana,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U24304TG2020PTC142704,DAKSHATHA PHARMA & LIFESCIENCES CONSULTANCY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,11-08-2020,"H.No 2-4-1188/1, GOKUL NAGAR   VIDYANAGAR,HANAMKONDA,Warangal,Telangana,506001-India",Unlisted,Active,telangana,Indian,24304,"Manufacturing (Metals and Chemicals, and products thereof)"
U52291TS2024PTC187228,SLACKING GO HOLIDAY CORPORATION PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,04-07-2024,"C/O B PADMA,23 NYALKAL,,RTC1/8/B,Nizamabad,Nizamabad,Telangana,503002-India",Unlisted,Active,telangana,Indian,52291,"Transport, storage and Communications"
U52310TG2022PTC164075,REKVANTIS PHARMA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,24-06-2022,"1-8-1, Garriage No 1, Block 10, HIG II   Baghlingampally,Hyderabad,Hyderabad,Telangana,500020-India",Unlisted,Active,telangana,Indian,52310,Trading
U52312TG2022PTC164464,ANIKYAA SOLUTIONS AND SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,05-07-2022,"H NO.2-3-15   SAROORNAGAR, BANDLAGUDA,HYDERABAD,Rangareddi,Telangana,500005-India",Unlisted,Active,telangana,Indian,52312,Trading
U24119TG2020PTC141425,UBICA LIFESCIENCES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,05-07-2020,"PLOT NO. 55,GROUND FLOOR,INFINITY HOMES   TELLAPUR, RANGAREDDI,HYDERABAD,Rangareddi,Telangana,500032-India",Unlisted,Active,telangana,Indian,24119,"Manufacturing (Metals and Chemicals, and products thereof)"
U85110TG2022PTC164023,MEDSI HEALTHCARE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,24-06-2022,"No. 51, H No 5-101, Road No 1,   Pragathi Colony, Meerpet,Hyderabad,Rangareddi,Telangana,500097-India",Unlisted,Active,telangana,Indian,85110,"Community, personal and Social Services"
U51900TG2020PTC141101,LS DAIRY PRODUCTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,25-06-2020,"2-2-1118/1/3, S2, Siddhartha Castle   Shivam Road, New Nallakunta,Hyderabad,Hyderabad,Telangana,500044-India",Unlisted,Active,telangana,Indian,51900,Trading
U85190TG2021PTC152073,ALPHA HEALTH HOMECARE SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,07-06-2021,"H.NO 1-8-7/4 /A SARVODAYA COLONY   CHIKKADPALLY, ASHOK NAGAR,HYDERABAD,Hyderabad,Telangana,500020-India",Unlisted,Active,telangana,Indian,85190,"Community, personal and Social Services"
U17299TG2022PTC164761,SAANVI TRENDS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,1500000,14-07-2022,"PLOT NO 4-7-102/46, SAI ENCLAVE   LANE NO 3, NACHARAM, HABSIGUDA,HYDERABAD,Hyderabad,Telangana,500007-India",Unlisted,Active,telangana,Indian,17299,Manufacturing (Textiles)
U17309TG2020PTC141672,BHUVIKA HANDLOOMS AND HANDICRAFTS PRODUCER COMPANY LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,255000,13-07-2020,"7-100/8/1,Sri Nagar Colony,   Kuntloor,Hayathnagar,Rangareddi,Telangana,501505-India",Unlisted,Active,telangana,Indian,17309,Manufacturing (Textiles)
U18109TG2021PTC152472,HAYAAN PHARMACY & LIFESTYLE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,23-06-2021,"H.No 9-5-1-/A/A/15/1,Sy.No.139,   IbrahimbaghVillage Beside T.Vishal fuel,,Hyderabad,Hyderabad,Telangana,500031-India",Unlisted,Active,telangana,Indian,18109,Manufacturing (Textiles)
U18110TS2024PTC188241,FORMULATE 3D PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,300000,60000,06-08-2024,"8-4-379/265,M TYPE NRR,PURAM COLONY, MOTI NAGAR,Ameerpet,Hyderabad,Telangana,500018-India",Unlisted,Active,telangana,Indian,18110,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U85300TG2021NPL153388,HANUMANTHARAO SAVITRAMMA FOUNDATION,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,22-07-2021,"H NO 1-5-699/1/205 BHAVANI NAGAR   OLD ALWAL,HYDERABAD,Hyderabad,Telangana,500010-India",Unlisted,Active,telangana,Indian,85300,"Community, personal and Social Services"
U85300TG2021PTC153222,P-VENT INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,17-07-2021,"H.No 8-3-1058, Gulmarg Apartmemts   Srinagar Colony,Hyderabad,Hyderabad,Telangana,500073-India",Unlisted,Active,telangana,Indian,85300,"Community, personal and Social Services"
U85300TG2022NPL163477,SHAH SOCIAL JUSTICE FOR INTERNATIONAL CIVIL AND HUMAN RIGHTS COUNCIL,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,07-06-2022,"F.NO. 2, 5-5-475/160   APHB COLONY, MJ ROAD,HYDERABAD,Hyderabad,Telangana,500001-India",Unlisted,Active,telangana,Indian,85300,"Community, personal and Social Services"
U85300TG2022NPL165123,AIKYATHA SEWA FOUNDATION,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,25-07-2022,"C/O A RAMA RAO, KARAKKAYALA   GUDEM,NALGONDA,Nalgonda,Telangana,508204-India",Unlisted,Active,telangana,Indian,85300,"Community, personal and Social Services"
U85300TG2022PTC164264,KAT IMPORTS&EXPORTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,500000,29-06-2022,"Tas Residency, Flat 101,Plot 128,129,130   Vanasthali Hills, Vanasthalipuram,Hyderabad,Hyderabad,Telangana,500070-India",Unlisted,Active,telangana,Indian,85300,"Community, personal and Social Services"
U20119TS2023PTC175217,IK INTERMEDIATES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,20-07-2023,"1-11-251/1B, IV  FLR,Vasant Towers,Secunderabad,Hyderabad,Telangana,500016-India",Unlisted,Active,telangana,Indian,20119,"Manufacturing (Metals and Chemicals, and products thereof)"
U51310TG2022PTC165530,ITALIAN VOGUE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,500000,08-08-2022,"8-2-596/3 RD NO.10 BANJARA HILLS,,HYDERABAD,Hyderabad,Telangana,500008-India",Unlisted,Active,telangana,Indian,51310,Trading
U51397TG2021PTC154179,HARSHAN PHARMA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,10000000,100000,18-08-2021,"H.NO.2-23-B/22,5th FLOOR,PADARTHI TOWERS   ADDAGUTTA, SAMATHA NAGAR,HYDERABAD,Rangareddi,Telangana,500072-India",Unlisted,Active,telangana,Indian,51397,Trading
U22300TG2020PTC141527,AAKERU MEDIA NETWORK PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,600000,08-07-2020,"2-6-270   GOKUL NAGAR,HANAMKONDA,Warangal,Telangana,506001-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TG2021PTC152111,EVENTIONS MEDIA AND ENTERTAINMENT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,08-06-2021,"Plot No 166/2, TNGO Colony, Phase 2,   Gachibowli,,Hyderabad,Hyderabad,Telangana,500032-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TG2021PTC152600,K2 BROADCASTING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-06-2021,"H.No. 19-638, Plot No 202   Venkata Sai Apartment Santhosh Nagar,Miryalguda,Nalgonda,Telangana,508207-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22300TG2021PTC154155,ACQUIRE PUBLICATIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,17-08-2021,"6-281/1   MALLIKARJUNA NAGAR,QUTHBULLAPUR,HYDERABAD,Hyderabad,Telangana,500054-India",Unlisted,Active,telangana,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U85500TS2023PTC175646,AADHYAAA OVERSEAS CONSULTANCY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,01-08-2023,"H.NO 22-4-50, ROAD NO. 5,DAWOODKHANGUDA,Hyderabad,Hyderabad,Telangana,500058-India",Unlisted,Active,telangana,Indian,85500,"Community, personal and Social Services"
U23209TG2021PTC154335,SUSAN AMPLE INDUSTRIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,25-08-2021,"1-9-9/8/1, F.No. 401   Musheerabad, Ramnagar,Hyderabad,Hyderabad,Telangana,500044-India",Unlisted,Active,telangana,Indian,23209,"Manufacturing (Metals and Chemicals, and products thereof)"
U23209TG2022PTC163994,PRASHANTH GREEN FUELS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,10000,23-06-2022,"H.No 1-3, S/O Ram Reddy, Maseedu Gudem   Village, Maseedu Gudem, Yadadri Bho,Choutuppal,Nalgonda,Telangana,508252-India",Unlisted,Active,telangana,Indian,23209,"Manufacturing (Metals and Chemicals, and products thereof)"
U23960TS2024PTC187868,IGNIS GRANITE PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,25-07-2024,"D. No. 8-1-136/A/1,,SY No.343, Shaikpet,Golconda,Hyderabad,Telangana,500008-India",Unlisted,Active,telangana,Indian,23960,"Manufacturing (Metals and Chemicals, and products thereof)"
U24100TG2020PTC141511,VISHISTA AGROSYNTH PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,08-07-2020,"8-3-168/E/68 PLOT NO 68 4TH FLOOR   SIRI RESIDENCY RAJIVNAGAR,HYDERABAD,Hyderabad,Telangana,500045-India",Unlisted,Active,telangana,Indian,24100,"Manufacturing (Metals and Chemicals, and products thereof)"
U52399TG2021PTC152010,DIRGHAYUSHBHAVA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,03-06-2021,"H.NO 4-4-249   GANDHI NAGAR,JAGTIAL,Karimnagar,Telangana,505327-India",Unlisted,Active,telangana,Indian,52399,Trading
U52520TG2022OPC163710,SATYAPRASANNHA (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,10000,16-06-2022,"1-46 VELDANDA (V & M) NAGARKURNOOL,MAHBUBNAGAR,Mahbubnagar,Telangana,509360-India",Unlisted,Active,telangana,Indian,52520,Trading
U52609TG2020PTC140977,DANJA RETAIL PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,20000000,20000000,20-06-2020,"Plot No 70   Sy No 34, Guttala Begumpet Jubilee Hills,Hyderabad,Rangareddi,Telangana,500081-India",Unlisted,Active,telangana,Indian,52609,Trading
U52609TG2020PTC141308,SIMAYA TRADING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,02-07-2020,"3-6-232/A, Saf Shan Bldg, SBI Lane,   Opp Old MLA Qtrs, Himayat Nagar,Hyderabad,Hyderabad,Telangana,500029-India",Unlisted,Active,telangana,Indian,52609,Trading
U52609TG2020PTC142258,BLOCKOVID HEALTH AND HYGIENE PRODUCTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,10000,29-07-2020,"Flat No. 1317, Block 1, SMR Vinay,   Harmony County, Bandlaguda Jagir,,Hyderabad,Hyderabad,Telangana,500086-India",Unlisted,Strike Off,telangana,Indian,52609,Trading
U52609TG2022OPC164869,EMASTER GROWTH (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,10000,10000,18-07-2022,"Plot No. 108, NYN Arcade, 3rd Floor,   Lumbini Society, S Lingampally,Gachibowli,Rangareddi,Telangana,500032-India",Unlisted,Active,telangana,Indian,52609,Trading
U74101TS2024OPC188124,MAAVI FASHION LABEL (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,1000000,100000,02-08-2024,"17-1-382/R/58 APSRTC,Officers Colony Saidabad,Saidabad,Hyderabad,Telangana,500059-India",Unlisted,Active,telangana,Indian,74101,"Community, personal and Social Services"
U74102TS2024PTC186354,AASRAYA DESIGN STUDIO PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,07-06-2024,"Plot No :S-26,Flat No:102,Greenland Township,,Rajendra Nagar,K.V.Rangareddy,Telangana,500075-India",Unlisted,Active,telangana,Indian,74102,"Community, personal and Social Services"
U74900TG2022PTC163517,QUAASIA EXPORTS AND IMPORTS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,09-06-2022,"D211, Sri Balaji Gulmohar Township,   Near SLG Hospital, Bachupally,Hyderabad,Rangareddi,Telangana,500090-India",Unlisted,Active,telangana,Indian,74900,Business Services
U74900TS2024PTC188579,RUSHD SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,16-08-2024,"H.NO. 8-13-140/72/A,,Kings colony, shahstripur,Rajendranagar,K.V.Rangareddy,Telangana,500052-India",Unlisted,Active,telangana,Indian,74900,"Community, personal and Social Services"
U74904TS2023PTC174332,PEOPLEPRO SECURITY AND MANPOWER MANAGEMENT SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,100000,26-06-2023,"#6-3-639, flat no 105, 1st floor, golden edifice,khairatabad circle,Khairatabad,Hyderabad,Telangana,500004-India",Unlisted,Active,telangana,Indian,74904,"Community, personal and Social Services"
U82990TS2024PTC186876,ALF FINTECH SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,25-06-2024,"6-73/242 NAIKNAMPUR RD,PUPPALGUDA MANIKONDA,Rangareddy,Rangareddy,Telangana,500089-India",Unlisted,Active,telangana,Indian,82990,"Community, personal and Social Services"
U85100TG2020PTC142917,JEEVAN HEALTHCARE SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,18-08-2020,"1-1-52/32/B/203,SCOTLAND VILLA   SAINIKPURI,HYDERABAD,Hyderabad,Telangana,500062-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85100TG2021PTC151976,SATYATHULASI DIAGNOSTICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,02-06-2021,"C/O CHAVA RAMA RAO   HNO 6-111, POST OFFICE ROAD,SATHUPALLY,Khammam,Telangana,507303-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85100TG2021PTC152721,SRI SHIVA LIKHITHA HOSPITALS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,110000000,100000000,01-07-2021,"Plot No. 65 & 66, Pillar No. 600A,   Miyapur Main Road, Miyapur,,Hyderabad,Rangareddi,Telangana,500049-India",Unlisted,Active,telangana,Indian,85100,"Community, personal and Social Services"
U85500TS2024PTC186604,ONEBRIDGE TECH ACADEMY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,18-06-2024,"Plot no: 41, SNO:332,Tanavi Hills,Qutubullapur,K.V.Rangareddy,Telangana,500090-India",Unlisted,Active,telangana,Indian,85500,"Community, personal and Social Services"
U85500TS2024PTC186997,ADHVAYA EDTECH SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,1000000,27-06-2024,"Plot No. 06, Sy. No. 203,TNGOS Colony, Manikonda J,Seri Lingampally,K.V.Rangareddy,Telangana,500032-India",Unlisted,Active,telangana,Indian,85500,"Community, personal and Social Services"
U85500TS2024PTC188195,NEXTQUEST TRAVELS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,10000,05-08-2024,"18-12-418/O/149/3 OMER Colony,HAFEZ BABA NAGAR,Bandlaguda,Hyderabad,Telangana,500005-India",Unlisted,Active,telangana,Indian,85500,"Community, personal and Social Services"
U86100TS2024PTC187984,AMEYA HEALTHCARE SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,2000000,500000,29-07-2024,"5-9-211,Kishanpura,Hanamkonda,Warangal,Telangana,506001-India",Unlisted,Active,telangana,Indian,86100,"Community, personal and Social Services"
U74999TG2020PTC140611,HAVILAH MANAGEMENT SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,04-06-2020,"12-2-823/A/11, MEHDIPATNAM,ASIFNAGAR,, HUMAYUN   NAGAR, OPP MEHABOOB FUNCATION HALL,,HYDERABAD,Hyderabad,Telangana,500028-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2020PTC141075,V-FORY IT SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,24-06-2020,"HNo. 48,35, Flat No. 202, Shiridi Nivas   Ramreddy Nagar, Quthubullapur,,Hyderabad,Hyderabad,Telangana,500037-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2020PTC141792,BHOOJA PROPERTIES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,16-07-2020,"14-181, VEGETABLE MARKET   HUZURNAGAR,SURYAPETA,Nalgonda,Telangana,508204-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2020PTC142020,HEALTHCART INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,10000000,500000,22-07-2020,"H NO 11-8-126, VIKAS NAGAR   SAROOR NAGAR,HYDERABAD,Rangareddi,Telangana,500035-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2020PTC142971,FANTASHIR PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,45000,19-08-2020,"10-5-37/1/1, Masab Tank,,Hyderabad,Hyderabad,Telangana,500028-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2021OPC153306,HOUSE OF DESIGN BY SHRADDHA (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,50000,20-07-2021,"The Botanika, Empress 1202   Gachibowli,HYDERABAD,Hyderabad,Telangana,500032-India",Unlisted,Strike Off,telangana,Indian,74999,Business Services
U74999TG2021OPC153924,ALL ACCURATE ADVISORY (OPC) PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,One Person Company,100000,100000,09-08-2021,"FLAT NO.101,PL NO.E-18,LAUREL RESIDENCE   PANCHAVATICOLONY MANIKONDA,HYDERABAD,Hyderabad,Telangana,500089-India",Unlisted,Active,telangana,Indian,74999,Business Services
U74999TG2021PTC152157,MYLAND ORGANICS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,180000,09-06-2021,"PLOT NO 65 DOYENS TOWNSHIP   SERILINGAMPALLY, HCU ROAD,Hyderabad,Hyderabad,Telangana,500019-India",Unlisted,Active,telangana,Indian,74999,Business Services
U72900TG2020PTC140570,ADVAITHA INFORMATION TECHNOLOGY SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,03-06-2020,"FLAT-1, FLOOR-3, GAYATRI DOYEN APARTMENT   NEW GAYATRI NAGAR,JILLELGUDA,Hyderabad,Telangana,500097-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2020PTC140646,SUN FLOCKS INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,05-06-2020,"MIG-485, Road No -3   KPHB colony,Hyderabad,Rangareddi,Telangana,500072-India",Unlisted,Strike Off,telangana,Indian,72900,Business Services
U72900TG2020PTC140678,MANAMSOFT PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,07-06-2020,"F.No G2, Saketh Pleasant, Plot No. 491,   Bandari Layout, Nizampet Village,,Hyderabad,Hyderabad,Telangana,500049-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2020PTC140969,IOTRONCS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,1000000,19-06-2020,"#2005, Floor -20, Block -B   Incor One City, Kukatpally, KPHB,HYDERABAD,Hyderabad,Telangana,500072-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2020PTC141204,ANYCLOUD SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,28-06-2020,"FLAT NO 202,2nd FLOOR,NARAYANADRI ENCLAV   NEAR SHIVALAYAM, PUPPALGUDA,HYDERABAD,Rangareddi,Telangana,500089-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2020PTC141285,ES FINTECH SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,100000,01-07-2020,"3-17-56/30/3a, Street No 2, Gandhi Nagar   Beside masid, Ramanthapur, Amberpet,Hyderabad,Hyderabad,Telangana,500013-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2020PTC142134,OCTANGLE SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,24-07-2020,"7-1-414/35/A & A1, Rama Hamsai Nilayam   Srinivasa Colony, Ameerpet East,Hyderabad,Hyderabad,Telangana,500038-India",Unlisted,Strike Off,telangana,Indian,72900,Business Services
U72900TG2020PTC142584,OYES-LABS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,120000,120000,06-08-2020,"FNO 302, 4-7-12&14,   SAI RATNA RAGHAVENDRA NAGAR, NACHARAM,SECUNDERABAD,Hyderabad,Telangana,500076-India",Unlisted,Strike Off,telangana,Indian,72900,Business Services
U72900TG2020PTC143229,NEW-REVOLUTIONS INDIA PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,26-08-2020,"House No.1-111/4/5, 2nd Floor,   Hanuman Nagar, Kondapur,Hyderabad,Hyderabad,Telangana,500084-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC152033,GLOHIPPO NETWORKING PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,04-06-2021,"1-8-702/35   NALLAKUNTA,HYDERABAD,Hyderabad,Telangana,500044-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC152256,LINCER SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,15-06-2021,"16-6-398/2, OSMANPURA   CHADER GHAT,Hyderabad,Hyderabad,Telangana,500024-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC152441,TEKH ARKHE SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,500000,500000,22-06-2021,"1-98/9/3/32T, PLOT NO 50, SY NO 70 AND 71,SILICON VALLEY , IMAGE GARDEN ROAD, MADHAPUR,Shaikpet,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC152450,SWINFY SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,100000,100000,23-06-2021,"SY NO.12&13,H.NO.25-29,GROUND FLOOR,   SAI VALMIKI NAGAR,BAIRAGIGUDA,SUNCITY,HYDERABAD,Hyderabad,Telangana,500091-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC152725,ARN IT SOLUTIONS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,01-07-2021,"Plot No 57, Flat No 2B, Divya Mansion,   Kalyan Nagar Phase-III,,Hyderabad,Rangareddi,Telangana,500018-India",Unlisted,Active,telangana,Indian,72900,Business Services
U45200TG2021PTC152790,GOLDEN BAMBOO REALTY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,02-07-2021,"8-2-682/3/A, F. NO. 201 MAYFAIR GARDEN   APARTMENTS ROAD NO. 12,BANJARA HILLS,HYDERABAD,Hyderabad,Telangana,500034-India",Unlisted,Strike Off,telangana,Indian,45200,Construction
U72900TG2021PTC153358,PRAGMA TECHNOLOGY CONSULTING SERVICES PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,2000000,2000000,22-07-2021,"Sy.No.83/1,Plot No.2,Inorbit Mall Road   Raidurg Village,Hi Tech City,Hyderabad,Hyderabad,Telangana,500081-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC154248,AVYANA STUDIOS PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,21-08-2021,"Plot No. 1181, Venkatramana Colony, (Gokul Plots)   Near Prajay Megapolis, Hafeezpet Road, K,ukatpally,Hyderabad,Hyderabad,Telangana,500072-India",Unlisted,Active,telangana,Indian,72900,Business Services
U72900TG2021PTC154482,BTF TECHNOLOGY PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1500000,30000,31-08-2021,"Plot No. 225, Ground Floor, Road No. 12,Gunrock Enclave, Phase-2,Secunderabad,Hyderabad,Telangana,500009-India",Unlisted,Active,telangana,Indian,72900,Business Services
U55209TG2020PTC143049,KSARVI PRIVATE LIMITED,ROC Hyderabad,Company limited by shares,Non-government company,Private,1000000,100000,21-08-2020,"H. NO. 8-7-146/1, FLAT NO. G1   HAL COLONY, BOWENPALLY,HYDERABAD,Hyderabad,Telangana,500011-India",Unlisted,Strike Off,telangana,Indian,55209,Trading
