CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U74999KA2020PTC135727,EUROFINS ASSURANCE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,813180,09-07-2020,"540/1, 2nd Floor, Doddenakundi   Industrial Area 2, Hoodi, Whitefield,Bangalore,Bangalore,Karnataka,560048-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC135747,HOOCART PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1500000,09-07-2020,"No.94, Ground Floor, Grace,   3rd Main, 1st Block, R.T.Nagar,,Bangalore,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC135756,FROBLY-MOBLY PRODUCTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,102000,102000,09-07-2020,"FLAT  NO.-7032 PRESTIGE CASABELLA   BASAPURA NEELADRI ROAD ELECTRONIC CITY,BANGALORE,Bangalore,Karnataka,560100-India",Unlisted,Strike Off,karnataka,Indian,74999,Business Services
U74999KA2020PTC137259,SUN BIRD GROCERIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,14-08-2020,"34 FIRST MAIN, 4TH CROSS,BEML LAYOUT 6TH STAGE   THUBRAHALLI ITPL MAIN ROAD,KUNDANAHALLI,BENGALURU,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137295,TECHWORKS TRAVEL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,17-08-2020,"C-509, Gowri Apartment,   New BEL Road  RMV II Stage,Bangalore,Bangalore,Karnataka,560054-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137493,GLOBALTALEX PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,21-08-2020,"NO. 12/52, 2ND FLOOR, MUNISWAMAPPA BUILDING   UDANI LAYOUT, CAMBRIDGE ROAD,BANGALORE,Bangalore,Karnataka,560008-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137527,JAI SAI ELECTRICALS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,50000,21-08-2020,"59/7B, 1E Main Road, BDA Layout   Nagarabhavi 2nd Stage,Bengaluru,Bangalore,Karnataka,560072-India",Unlisted,Strike Off,karnataka,Indian,74999,Business Services
U74999KA2020PTC137563,CANVASSIX INTERIO PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,22-08-2020,"NO.170, ATTIGANAL, 3RD MAIN ROAD 43RD CROSS   8TH BLOCK, JAYANAGAR,Bangalore,Bangalore,Karnataka,560082-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137679,TALENT TRIBE INFRA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,600000,25-08-2020,"Global Technology Park , Block C,   Marathahalli Outer Ring Road ,,Bellandur,Bangalore,Karnataka,560103-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137765,ASTRUMAURA ENERGY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,26-08-2020,"#277,A1Block,Shrinidhi,3rdMain7thCross,3rdStageVijayanagar,,PoVijayanagar,Mysore,Karnataka,570030-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137821,QWIKLY LABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,28-08-2020,"SY NO.115, NALLURAHALLI   WHITEFIELD,BANGALORE,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137912,ZYFER DIGITAL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,31-08-2020,"C/O LATE OOMEN BABY, BEENA VIL   KUVEMPU ROAD,,SHIMOGA,Shimoga,Karnataka,577201-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2020PTC137924,TEZR TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,31-08-2020,"Kristu Jayanti Incubation Center, Kristu Jayanti   College, CMI Ashram, Kothanur Post, K Na,rayanapura,Bengaluru,Bangalore,Karnataka,560077-India",Unlisted,Under process of striking off,karnataka,Indian,74999,Business Services
U74999KA2021OPC148009,HI CFO MANAGEMENT CONSULTANTS (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,1000000,100000,01-06-2021,"303 GOPALAN ADMIRALITY PREMIER 6TH MAIN   15TH CROSS APPAREDDYPALYA INDIRANAGAR,BANGALORE,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021OPC148542,Q-RATED GIFTS (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,100000,50000,17-06-2021,"#314, Sumadhura Anantham,   Manipal County Road, Singasandra,Bangalore,Bangalore,Karnataka,560068-India",Unlisted,Strike Off,karnataka,Indian,74999,Business Services
U74999KA2021OPC150786,GAMEBOT SOFTWARE (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,1000000,1000000,16-08-2021,"GAMEBOT, MARIAN PARADISE PLAZA BUNTS HOSTEL ROAD   HAMPANKATTA,Mangalore,Dakshina Kannada,Karnataka,575002-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021OPC150787,RAJENDRA SWARAJ PLACEMENT SERVICES (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,1000000,50000,16-08-2021,"ROOM NO. 4, TAPCMS BUILDING,   NEAR HANUMANTHAPPA CIRCLE, K. M. ROAD,CHIKMAGALUR,Chikmagalur,Karnataka,577101-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PLC148278,BYMAX CONSULTANCY SERVICES LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,1000000,500000,08-06-2021,"NO.76, (OLD NO.756), 10TH MAIN ROAD,   4TH BLOCK, JAYANAGAR,,BANGALORE,Bangalore,Karnataka,560011-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148047,WHALEPIPS FINANCIAL CONSULTANCY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,20000,02-06-2021,"#831, 1st Main, 10th Cross, KTJ Nagar,Davanagere,Davanagere,Karnataka,577002-India",Unlisted,Strike Off,karnataka,Indian,74999,Business Services
U74999KA2021PTC148141,SMS VENTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,04-06-2021,"C/O B S Hegde 4 94A1 SAMPREETH   Opp post office kappettu Ambalpady,Udupi,Udupi,Karnataka,576103-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148451,TRADEBEE COMMERCE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000,1000000,15-06-2021,"46/4, K No. 661/3,-1114/3, 4,5   Gb Palya,Banglore,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148495,KREESALIS TECH LAB PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,16-06-2021,"1A-002 DivyasreeElan   Opp Total Mall, Sarjapur road,Bangalore,Bangalore,Karnataka,560035-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148526,PEOPLE REACHER PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,17-06-2021,"186, 2nd G Main 11th Block   Nagarabhavi 2nd Stage,Bangalore,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148660,SAMATVA DIRECT SELLING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,22-06-2021,"#198, 2nd Floor, Desk #109, Indiranagar,   CMH Road, Second Stage,Bangalore,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148908,SOURCEMONQ HR SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,29-06-2021,"NO. 39, 2ND FLOOR,   NGEF LANE, INDIRANAGAR, FIRST STAGE,,BANGALORE,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148911,THOUGHTY2 CONSULTING SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,20000,29-06-2021,"B604, 6th floor, Block B, MBR Shangri-la   Apartment, Valagerahalli, Kengeri Hobli,Bangalore,Bangalore,Karnataka,560060-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148985,REXMATIC INFOTECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,01-07-2021,"No.6. 1A Main Road   Sanjivani Nagar, Moodalapalya, Nagar,Bangalore,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC148996,BIGLANDER SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,01-07-2021,"363, 19th Main   1st Block,Rajajinagar,Bangalore,Karnataka,560010-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC149462,ART SENSE INTERIORS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,15000,14-07-2021,"No.13, khath no.122, K.G.LAKKENAHALLI VILLAGE,   Dasanpura Hobli, Bangalore North Taluk,,Bangalore,Bangalore,Bangalore,Karnataka,560075-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC149983,CULTURE HIGHWAY CONSULTING SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,500000,27-07-2021,"5-3-61/17, 2ND FLOOR, PRIDE CENTRE BEHIND,NEHRU AVENUE ROAD, LALBAGH,Mangalore,Dakshina Kannada,Karnataka,575003-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150070,HYPERSROT TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1100000,161700,28-07-2021,"1207/343, 9TH MAIN ROAD, 7TH SECTOR   HSR LAYOUT,BANGALORE,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150163,SUNKYA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,129080,30-07-2021,"206, Nandi Residency, # 5, NGEF Layout, Main Road,   Nagarbhavi,,Bangalore,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150272,HRIDTECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,03-08-2021,"19/1, Chetana Towers   Infantry Road Cross,Banglore,Bangalore,Karnataka,560001-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150342,KEEVES STEEL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,04-08-2021,"C/o Surekha w/o Shashi Kumar 2-304/5/1/3   Bagambila Site, Belma, Nithyanandanagar,Mangalore,Dakshina Kannada,Karnataka,575018-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150475,ANIBROS DESIGN PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,06-08-2021,"Old#3/4New#130#6/2 2ndFlr 100FtOuterring   Rd Kadirenehalli Cro Banashankari2nd st,Bangalore,Bangalore,Karnataka,560070-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150496,GRODAILY ESSENTIALS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,06-08-2021,"#99, 3RD FLOOR,   GURURAJA LAYOUT, DODDANEKUNDI,BANGALORE,Bangalore,Karnataka,560037-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150521,RAJVI INDUSTRIES MANUFACTURING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,09-08-2021,"Sri Mathrushri Nilaya, 3rd cross,   near Urdu school , Upparahalli,,Tumkur,Tumkur,Karnataka,572102-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150655,PERFECT PRIME HIRE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,12-08-2021,"H No - 03, RS NO - 655 - B,   CHANDRAGIRI LAYOUT,,HUBLI,Dharwad,Karnataka,580030-India",Unlisted,Strike Off,karnataka,Indian,74999,Business Services
U74999KA2021PTC150688,PARIBHARATHI DIGITAL MARKETING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,50000,13-08-2021,"16-12G2(6) HIG-81, ANANTH NAGAR, STAGE 2, MANIPAL,UDUPI,Udupi,Karnataka,576104-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC150949,CRYSTALCROWN FINSOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,23-08-2021,"RSNO 982/J PLOT NO 3,   SATTI ROAD, NEAR TEACHERS SOCIETY,ATHANI,Belgaum,Karnataka,591304-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2021PTC151019,INTAXCO SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,25-08-2021,"No 81/4 - 30, St. Antony paradise Layout,   1st Cross, Begur,Bangalore,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162020,GAJAPRIYAA ENTERPRISES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,02-06-2022,"3801/A/4, 7th Cross, B Block, 2nd Stage   Rajajinagar, Subramanyanagara,Bangalore,Bangalore,Karnataka,560021-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162429,K2C MARKETING SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,50000,15-06-2022,"NO 53, 1ST MAIN, GARDEN VILLAS,   NAGARBHAVI MAIN ROAD,BENGALURU,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162618,THIMBLERR COMMERCE AND TECHNOLOGY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,6500000,3610300,20-06-2022,"2nd floor, Unit 7, Startuphuts, #2739, 15th Cross,27 Main, Sector 1, HSR Layout,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162647,HRLYTICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,20-06-2022,"NO. 362/7, Third Floor, 16th Main, 4th T Block   Jayanagar,Bangalore,Bangalore,Karnataka,560041-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162811,CONTENTLADDER MARKETING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,23-06-2022,"NO 11(407/52)28th C CROSS ROAD 11th MAIN   RD 4th BLOCK JAYANAGAR,BANGALORE,Bangalore Rural,Karnataka,560011-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC162971,GOGREEN WMS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,27-06-2022,"No 05, 7th Cross   RamaTent Road, KG Hally,Bangalore,Bangalore,Karnataka,560045-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC163173,ADMIRE MANPOWER SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,29-06-2022,"No 320, 3rd floor, Bannur Main Road   Sri Krishnanagar, Yaraganahalli,Mysore,Mysore,Karnataka,570011-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC163288,PICAFEA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,2000,01-07-2022,"NO. 37/1, 6TH MAIN, SINGASANDRA   HOSUR MAIN  ROAD,BENGALURU,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC163353,VK SECURITY & FACILITY MANAGEMENT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,05-07-2022,"No 106, 2nd Cross, Basaveshwara Nagar,   Gattinabbe Road, NH 207, Hosakote,,Bangalore,Bangalore Rural,Karnataka,562114-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC163721,4WALLS MANAGEMENT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,13-07-2022,"NO 2 3RD MN KHM BLK   GANGANAGAR,BANGALORE,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC163751,SAJ ACCOUNTANTS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,13-07-2022,"No.22ValeCoteRMSLayout,2ndStageRMVExtension,Sanjaynagar,Bangalore,Bangalore,Karnataka,560094-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC164116,STARAGILE CONSULTING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,21-07-2022,"74,  2nd Floor, Above ICICI Bank   Green Glen Layout, Bellandur,Bangalore,Bangalore,Karnataka,560103-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC164340,GRPS SECURITY AND FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,27-07-2022,"No 15 Ashok Van   Gokul Road,Hubli,Hubli,Dharwad,Karnataka,580030-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC164525,ACHINTYA HR AND MANAGEMENT SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,5000,01-08-2022,"#19, S Pura. U.Halli,,Bangalore,Bangalore,Karnataka,560061-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC164943,PETOPT INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,16-08-2022,"# TIRUMALA FACING 308, DLF NEWTOWN,   AKSHAYA NAGAR ROAD,,BANGALORE,Bangalore,Karnataka,560114-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC165160,SANCRUZ INTERNATIONAL PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,10000,22-08-2022,"3RD FLOOR, 7TH MAIN,6TH CROSS, MUNIYAPPA LAYOUT,   GARVEBHAVIPALYA, HONGASANDRA BENGALURU,GARVEBHAVIPALYA,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC165309,MAHARA SPACEART PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,24-08-2022,"No.6, 2nd Floor   Gandhi Bazar Main Road, Basavanagudi,Bangalore,Bangalore,Karnataka,560004-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC165379,RIVERDALE INSTITUTE FOR CORPORATE SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,25-08-2022,"NO 71/1B,4TH CROSS ATHENA TOWNSHIP 3RD   PHASE BILESHIVALE DODDAGUBI MAIN ROAD,BANGALORE,Bangalore,Karnataka,560077-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U74999KA2022PTC165608,GENALPHA HR SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,10000,31-08-2022,"L-194, Santhosapuram, Sector 6   HSR Layout,Bangalore,Bangalore,Karnataka,560101-India",Unlisted,Active,karnataka,Indian,74999,Business Services
U15134KA2020PTC135396,2G GURUJI FOODS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,30-06-2020,"5/36, 36th Cross, 9th Block   Jayanagar,,Bengaluru,Bangalore,Karnataka,560015-India",Unlisted,Strike Off,karnataka,Indian,15134,Manufacturing (Food stuffs)
U15134KA2020PTC136249,NAILAH FOODS AND BEVERAGES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,20-07-2020,"4 /6A, INDUSTRIAL LAYOUT,   BANNIMANTAP,MYSORE,Mysore,Karnataka,570015-India",Unlisted,Strike Off,karnataka,Indian,15134,Manufacturing (Food stuffs)
U15209KA2021PTC149314,LA ROI PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,09-07-2021,"No 3/152 Sai Krupa , 1st Floor,   24th Main , Agara Village, HSR Layout,Bangalore,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,15209,Manufacturing (Food stuffs)
U15310KA2021PTC151140,ABHANSH FOODS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,300000,300000,28-08-2021,"Flat No. Summer A 302, Slipitha Sunflver   Borewell Road, Whitefiled,Bangalore,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,15310,Manufacturing (Food stuffs)
U31909KA2020PTC135534,RAYONNANT INDUSTRIES AND RENEWABLES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,04-07-2020,"No 317, 1st Floor,2nd Main Road,Kasturi Nagar, East of NGEF Layout,Bangalore North,Bangalore,Karnataka,560043-India",Unlisted,Active,karnataka,Indian,31909,Manufacturing (Machinery and Equipments)
U32111KA2024PTC189798,VRUKSH JEWELS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,18-06-2024,"NO. 162 OPH ROAD,SHIVAJINAGAR,Bangalore North,Bangalore,Karnataka,560051-India",Unlisted,Active,karnataka,Indian,32111,Manufacturing (Others)
U21000KA2024PTC191071,EVIOGEN DISCOVERY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,100000,22-07-2024,"B-304, EMMANUEL CLUSTER, KAMMASANDRA,E CITY P-2,Bangalore South,Bangalore,Karnataka,560100-India",Unlisted,Active,karnataka,Indian,21000,"Manufacturing (Metals and Chemicals, and products thereof)"
U62020KA2023PTC176034,GAUTHAMI TECH CONSULTING SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,14-07-2023,"105, Poorvi Airavatha, 3rd-B Main,Judicial Layout 2nd Phase, Jyothipuram, Thalaghattapura,Bangalore South,Bangalore,Karnataka,560062-India",Unlisted,Strike Off,karnataka,Indian,62020,Business Services
U62020KA2023PTC177766,GTYDE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,24-08-2023,"107 Bazaar St A Narayana,Bangalore Corporation Ind,Bangalore North,Bangalore,Karnataka,560016-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U21009KA2023PTC176433,SREE ASIRWAD NATURALS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,24-07-2023,"B-145,HEBBAL INDUSTRIAL ESTATE,Mysore,Mysore,Karnataka,570016-India",Unlisted,Active,karnataka,Indian,21009,"Manufacturing (Metals and Chemicals, and products thereof)"
U62020KA2024PTC191315,HUMAN INTELLIGENCE CONSULTING SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000,10000,26-07-2024,"WeWork Cinnabar Hills, Embassy Golf Links,Business Park, Challaghatta,Bangalore North,Bangalore,Karnataka,560071-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U62020KA2024PTC192380,SKYLIGHTS CONNECT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,28-08-2024,"G 1901 BRIGADE METRO,MOLIS G C PALYA M D PURA,Bangalore North,Bangalore,Karnataka,560048-India",Unlisted,Active,karnataka,Indian,62020,Business Services
U15400KA2020PTC137696,TRIPLEACES VENTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,200000,25-08-2020,"PLOT NO.13, R.S.NO.1387, RACE COURSE   DOUBLE ROAD, NEAR TV CENTER JADHAV NAGAR,BELGAUM,Belgaum,Karnataka,590001-India",Unlisted,Active,karnataka,Indian,15400,Manufacturing (Food stuffs)
U15400KA2022PTC164662,BERGS GOODNESS HEALTH AND NUTRITION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,04-08-2022,"#198, CMH Road, 2nd Floor   Indiranagar, 2nd Stage,,Bangalore,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,15400,Manufacturing (Food stuffs)
U22300KA2020PTC134678,SCOOPZ ENTERTAINMENT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,115000,06-06-2020,"GoodWorks Spaces Private Limited,3rd Floor, Plot No. 72 & 73,,Akshay Tech Park, EPIP Zone Whitefield Rd,,Bangalore South,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,22300,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U46524KA2024PTC190493,FONOBO ELECTRONICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,03-07-2024,"#1207/343 & 1207/1/343/1,9TH MAIN, 7TH SECTOR,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,46524,Trading
U46596KA2024PTC189483,PUREBLUE MEDS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,07-06-2024,"No.324, Golden Point 4,,1st Flr, Vasnat Nagar,Bangalore North,Bangalore,Karnataka,560051-India",Unlisted,Active,karnataka,Indian,46596,Trading
U46596KA2024PTC192042,EMEDLATECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,20000,13-08-2024,"No. 43 ,3rd Cross Road,,F Manjunath layout,Bangalore North,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,46596,Trading
U46599KA2024PTC190559,KRAFTEK TOOL INTEGRATORS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,04-07-2024,"C8, SRI PURUSHOTHAM, 1ST FLOOR,GOVT INDL ESTATE, UDYAMBAG,Belgaum,Belgaum,Karnataka,590008-India",Unlisted,Active,karnataka,Indian,46599,Trading
U15490KA2020PTC134963,IYA FOOD PRODUCTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,16-06-2020,"No. 1/2, 2nd Cross, Muneshwara Block,   Palace Guttahalli,,Bangalore,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,15490,Manufacturing (Food stuffs)
